Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_tatarica,-107.2986,37.3617,44,185,43,8123,259,-169,428,142,80,147,-62,564,71,24,26,184,92,153,134
Lactuca_tatarica,-105.7597,37.438,56,189,41,9047,277,-177,454,160,-66,169,-66,206,38,6,56,98,21,90,21
Lactuca_tatarica,-105.78484,37.571632,57,186,41,8969,277,-172,449,161,-64,169,-64,208,39,6,58,100,21,92,21
Lactuca_tatarica,-109.80502,37.63116,77,135,35,8364,281,-95,376,180,113,187,-28,388,46,14,26,124,59,101,99
Lactuca_tatarica,-114.87542,37.641514,111,170,42,8021,331,-70,401,28,145,218,12,256,29,9,23,77,47,60,67
Lactuca_tatarica,-104.95859,37.68684,84,172,42,7968,292,-109,401,188,-18,188,-18,409,62,16,41,157,58,157,58
Lactuca_tatarica,-99.883224,37.69199,128,147,35,9494,338,-80,418,224,5,250,5,578,87,13,54,254,49,238,49
Lactuca_tatarica,-106.4297,37.7431,43,176,42,8374,249,-167,416,142,-68,148,-68,311,50,14,41,128,49,114,49
Lactuca_tatarica,-105.6365,37.8179,61,175,41,8480,274,-149,423,160,-51,168,-51,261,48,7,57,121,27,114,27
Lactuca_tatarica,-113.27694,37.856503,100,168,41,8443,322,-87,409,205,136,211,-6,290,34,12,23,85,58,72,64
Lactuca_tatarica,-106.352,37.8667,34,171,41,8370,238,-175,413,133,-76,139,-76,350,54,18,36,139,61,125,61
Lactuca_tatarica,-111.43883,37.87355,96,151,38,8457,306,-91,397,199,134,206,-12,238,36,10,33,87,41,72,50
Lactuca_tatarica,-105.8445,37.9858,62,175,41,8395,272,-148,420,160,-49,168,-49,240,45,7,56,113,24,105,24
Lactuca_tatarica,-101.79322,37.99305,117,176,38,9664,344,-109,453,217,-8,242,-8,398,67,8,64,190,26,180,26
Lactuca_tatarica,-101.31273,37.995167,119,163,37,9410,339,-92,431,216,-1,242,-1,440,72,9,64,209,28,197,28
Lactuca_tatarica,-100.74606,38.046734,119,157,36,9570,336,-94,430,217,-5,242,-5,489,79,10,62,232,34,214,34
Lactuca_tatarica,-116.45109,38.049847,78,159,42,7498,286,-91,377,-1,32,178,-13,241,24,15,14,69,52,62,63
Lactuca_tatarica,-106.29879,38.079468,20,167,40,8312,223,-185,408,119,60,125,-88,434,61,27,29,158,86,143,89
Lactuca_tatarica,-105.36055,38.092793,35,165,41,7927,238,-158,396,130,-67,137,-67,440,74,16,48,183,58,182,58
Lactuca_tatarica,72.15,38.1,52,112,27,9729,254,-148,402,49,165,171,-81,212,35,1,61,94,8,19,72
Lactuca_tatarica,73.5,38.17,-19,101,25,9839,179,-218,397,-24,-2,101,-153,180,27,7,36,70,25,40,45
Lactuca_tatarica,-99.23223,38.181347,128,146,34,9685,341,-82,423,227,2,252,2,600,94,12,53,260,49,249,49
Lactuca_tatarica,-104.3977,38.2485,116,180,41,8918,338,-97,435,232,3,232,3,291,52,7,60,133,23,133,23
Lactuca_tatarica,-112.12971,38.335938,78,182,43,8104,305,-114,419,179,-24,185,-24,247,34,14,26,86,49,74,49
Lactuca_tatarica,-113.22875,38.34078,79,176,41,8428,310,-112,422,185,-26,191,-26,304,35,15,22,91,61,79,61
Lactuca_tatarica,-110.89703,38.364136,118,174,37,9702,355,-103,458,232,-9,242,-9,154,22,7,36,58,24,47,24
Lactuca_tatarica,-106.5118,38.4128,26,182,40,8930,246,-199,445,131,70,138,-93,370,51,24,28,132,74,121,84
Lactuca_tatarica,77.27,38.45,120,138,31,10732,330,-115,445,231,-17,245,-31,44,9,1,69,22,3,20,4
